,customer_id,timestamp,location
158,<__main__.Customer object at 0x7f1546a91840>,07:24,fruit
159,<__main__.Customer object at 0x7f1544db7160>,07:24,dairy
160,<__main__.Customer object at 0x7f1544db6440>,07:24,dairy
161,<__main__.Customer object at 0x7f1544db63e0>,07:24,dairy
162,<__main__.Customer object at 0x7f1544db7490>,07:24,dairy
163,<__main__.Customer object at 0x7f1544db4fd0>,07:24,dairy
164,<__main__.Customer object at 0x7f1544db7550>,07:24,fruit
165,<__main__.Customer object at 0x7f1544db70a0>,07:24,entrance
166,<__main__.Customer object at 0x7f1544db7160>,07:25,dairy
167,<__main__.Customer object at 0x7f1544db6440>,07:25,dairy
168,<__main__.Customer object at 0x7f1544db63e0>,07:25,dairy
169,<__main__.Customer object at 0x7f1544db7490>,07:25,dairy
170,<__main__.Customer object at 0x7f1544db7550>,07:25,fruit
171,<__main__.Customer object at 0x7f1544db70a0>,07:25,fruit
172,<__main__.Customer object at 0x7f1544db7d90>,07:25,entrance
173,<__main__.Customer object at 0x7f1544db7160>,07:26,dairy
174,<__main__.Customer object at 0x7f1544db6440>,07:26,dairy
175,<__main__.Customer object at 0x7f1544db63e0>,07:26,dairy
176,<__main__.Customer object at 0x7f1544db7490>,07:26,dairy
177,<__main__.Customer object at 0x7f1544db7550>,07:26,spices
178,<__main__.Customer object at 0x7f1544db70a0>,07:26,fruit
179,<__main__.Customer object at 0x7f1544db7d90>,07:26,spices
180,<__main__.Customer object at 0x7f1544db7790>,07:26,entrance
181,<__main__.Customer object at 0x7f1544db7160>,07:27,spices
182,<__main__.Customer object at 0x7f1544db6440>,07:27,dairy
183,<__main__.Customer object at 0x7f1544db63e0>,07:27,dairy
184,<__main__.Customer object at 0x7f1544db7490>,07:27,dairy
185,<__main__.Customer object at 0x7f1544db7550>,07:27,dairy
186,<__main__.Customer object at 0x7f1544db70a0>,07:27,dairy
187,<__main__.Customer object at 0x7f1544db7d90>,07:27,drinks
188,<__main__.Customer object at 0x7f1544db7790>,07:27,drinks
189,<__main__.Customer object at 0x7f1544db50c0>,07:27,entrance
190,<__main__.Customer object at 0x7f1544db7160>,07:28,dairy
191,<__main__.Customer object at 0x7f1544db6440>,07:28,dairy
192,<__main__.Customer object at 0x7f1544db63e0>,07:28,dairy
193,<__main__.Customer object at 0x7f1544db7490>,07:28,dairy
194,<__main__.Customer object at 0x7f1544db7550>,07:28,dairy
195,<__main__.Customer object at 0x7f1544db70a0>,07:28,dairy
196,<__main__.Customer object at 0x7f1544db7d90>,07:28,drinks
197,<__main__.Customer object at 0x7f1544db7790>,07:28,drinks
198,<__main__.Customer object at 0x7f1544db50c0>,07:28,spices
199,<__main__.Customer object at 0x7f1544db61d0>,07:28,entrance
200,<__main__.Customer object at 0x7f1544db7160>,07:29,dairy
201,<__main__.Customer object at 0x7f1544db6440>,07:29,drinks
202,<__main__.Customer object at 0x7f1544db7490>,07:29,dairy
203,<__main__.Customer object at 0x7f1544db7550>,07:29,dairy
204,<__main__.Customer object at 0x7f1544db70a0>,07:29,spices
205,<__main__.Customer object at 0x7f1544db7d90>,07:29,spices
206,<__main__.Customer object at 0x7f1544db7790>,07:29,drinks
207,<__main__.Customer object at 0x7f1544db50c0>,07:29,dairy
208,<__main__.Customer object at 0x7f1544db61d0>,07:29,fruit
209,<__main__.Customer object at 0x7f1544db7460>,07:29,entrance
210,<__main__.Customer object at 0x7f1544db7160>,07:30,drinks
211,<__main__.Customer object at 0x7f1544db6440>,07:30,drinks
212,<__main__.Customer object at 0x7f1544db7490>,07:30,dairy
213,<__main__.Customer object at 0x7f1544db7550>,07:30,dairy
214,<__main__.Customer object at 0x7f1544db70a0>,07:30,fruit
215,<__main__.Customer object at 0x7f1544db7d90>,07:30,spices
216,<__main__.Customer object at 0x7f1544db50c0>,07:30,dairy
217,<__main__.Customer object at 0x7f1544db61d0>,07:30,spices
218,<__main__.Customer object at 0x7f1544db7460>,07:30,drinks
219,<__main__.Customer object at 0x7f1544db64d0>,07:30,entrance
220,<__main__.Customer object at 0x7f1544db7160>,07:31,drinks
221,<__main__.Customer object at 0x7f1544db6440>,07:31,drinks
222,<__main__.Customer object at 0x7f1544db7490>,07:31,dairy
223,<__main__.Customer object at 0x7f1544db7550>,07:31,dairy
224,<__main__.Customer object at 0x7f1544db70a0>,07:31,dairy
225,<__main__.Customer object at 0x7f1544db7d90>,07:31,fruit
226,<__main__.Customer object at 0x7f1544db50c0>,07:31,dairy
227,<__main__.Customer object at 0x7f1544db61d0>,07:31,dairy
228,<__main__.Customer object at 0x7f1544db7460>,07:31,drinks
229,<__main__.Customer object at 0x7f1544db64d0>,07:31,drinks
230,<__main__.Customer object at 0x7f1544db7e50>,07:31,entrance
231,<__main__.Customer object at 0x7f1544db6440>,07:32,drinks
232,<__main__.Customer object at 0x7f1544db7490>,07:32,dairy
233,<__main__.Customer object at 0x7f1544db7550>,07:32,dairy
234,<__main__.Customer object at 0x7f1544db70a0>,07:32,dairy
235,<__main__.Customer object at 0x7f1544db7d90>,07:32,fruit
236,<__main__.Customer object at 0x7f1544db50c0>,07:32,dairy
237,<__main__.Customer object at 0x7f1544db61d0>,07:32,spices
238,<__main__.Customer object at 0x7f1544db7460>,07:32,spices
239,<__main__.Customer object at 0x7f1544db64d0>,07:32,drinks
240,<__main__.Customer object at 0x7f1544db7e50>,07:32,fruit
241,<__main__.Customer object at 0x7f1544db7370>,07:32,entrance
242,<__main__.Customer object at 0x7f1544db6440>,07:33,drinks
243,<__main__.Customer object at 0x7f1544db7490>,07:33,dairy
244,<__main__.Customer object at 0x7f1544db7550>,07:33,drinks
245,<__main__.Customer object at 0x7f1544db70a0>,07:33,dairy
246,<__main__.Customer object at 0x7f1544db7d90>,07:33,fruit
247,<__main__.Customer object at 0x7f1544db50c0>,07:33,dairy
248,<__main__.Customer object at 0x7f1544db61d0>,07:33,spices
249,<__main__.Customer object at 0x7f1544db7460>,07:33,spices
250,<__main__.Customer object at 0x7f1544db64d0>,07:33,drinks
251,<__main__.Customer object at 0x7f1544db7e50>,07:33,fruit
252,<__main__.Customer object at 0x7f1544db7370>,07:33,dairy
253,<__main__.Customer object at 0x7f1544db75b0>,07:33,entrance
254,<__main__.Customer object at 0x7f1544db6440>,07:34,drinks
255,<__main__.Customer object at 0x7f1544db7490>,07:34,dairy
256,<__main__.Customer object at 0x7f1544db7550>,07:34,drinks
257,<__main__.Customer object at 0x7f1544db70a0>,07:34,dairy
258,<__main__.Customer object at 0x7f1544db7d90>,07:34,fruit
259,<__main__.Customer object at 0x7f1544db50c0>,07:34,dairy
260,<__main__.Customer object at 0x7f1544db7460>,07:34,spices
261,<__main__.Customer object at 0x7f1544db64d0>,07:34,drinks
262,<__main__.Customer object at 0x7f1544db7370>,07:34,dairy
263,<__main__.Customer object at 0x7f1544db75b0>,07:34,dairy
264,<__main__.Customer object at 0x7f1544db77c0>,07:34,entrance
265,<__main__.Customer object at 0x7f1544db7490>,07:35,dairy
266,<__main__.Customer object at 0x7f1544db7550>,07:35,spices
267,<__main__.Customer object at 0x7f1544db70a0>,07:35,drinks
268,<__main__.Customer object at 0x7f1544db7d90>,07:35,fruit
269,<__main__.Customer object at 0x7f1544db7460>,07:35,spices
270,<__main__.Customer object at 0x7f1544db64d0>,07:35,drinks
271,<__main__.Customer object at 0x7f1544db7370>,07:35,dairy
272,<__main__.Customer object at 0x7f1544db75b0>,07:35,dairy
273,<__main__.Customer object at 0x7f1544db77c0>,07:35,dairy
274,<__main__.Customer object at 0x7f1544db72e0>,07:35,entrance
275,<__main__.Customer object at 0x7f1544db7490>,07:36,spices
276,<__main__.Customer object at 0x7f1544db7550>,07:36,spices
277,<__main__.Customer object at 0x7f1544db70a0>,07:36,spices
278,<__main__.Customer object at 0x7f1544db7d90>,07:36,fruit
279,<__main__.Customer object at 0x7f1544db7460>,07:36,spices
280,<__main__.Customer object at 0x7f1544db64d0>,07:36,drinks
281,<__main__.Customer object at 0x7f1544db7370>,07:36,dairy
282,<__main__.Customer object at 0x7f1544db75b0>,07:36,dairy
283,<__main__.Customer object at 0x7f1544db72e0>,07:36,entrance
284,<__main__.Customer object at 0x7f1544db7190>,07:36,entrance
285,<__main__.Customer object at 0x7f1544db7490>,07:37,fruit
286,<__main__.Customer object at 0x7f1544db7550>,07:37,drinks
287,<__main__.Customer object at 0x7f1544db70a0>,07:37,fruit
288,<__main__.Customer object at 0x7f1544db7460>,07:37,spices
289,<__main__.Customer object at 0x7f1544db64d0>,07:37,fruit
290,<__main__.Customer object at 0x7f1544db7370>,07:37,dairy
291,<__main__.Customer object at 0x7f1544db75b0>,07:37,dairy
292,<__main__.Customer object at 0x7f1544db72e0>,07:37,fruit
293,<__main__.Customer object at 0x7f1544db7190>,07:37,fruit
294,<__main__.Customer object at 0x7f1544f6bb20>,07:37,entrance
295,<__main__.Customer object at 0x7f1544db7490>,07:38,drinks
296,<__main__.Customer object at 0x7f1544db70a0>,07:38,fruit
297,<__main__.Customer object at 0x7f1544db7460>,07:38,spices
298,<__main__.Customer object at 0x7f1544db64d0>,07:38,fruit
299,<__main__.Customer object at 0x7f1544db7370>,07:38,dairy
300,<__main__.Customer object at 0x7f1544db75b0>,07:38,spices
301,<__main__.Customer object at 0x7f1544db72e0>,07:38,fruit
302,<__main__.Customer object at 0x7f1544db7190>,07:38,drinks
303,<__main__.Customer object at 0x7f1544f6bb20>,07:38,fruit
304,<__main__.Customer object at 0x7f1544db79d0>,07:38,entrance
305,<__main__.Customer object at 0x7f1544db7490>,07:39,drinks
306,<__main__.Customer object at 0x7f1544db70a0>,07:39,fruit
307,<__main__.Customer object at 0x7f1544db64d0>,07:39,fruit
308,<__main__.Customer object at 0x7f1544db7370>,07:39,spices
309,<__main__.Customer object at 0x7f1544db75b0>,07:39,spices
310,<__main__.Customer object at 0x7f1544db72e0>,07:39,dairy
311,<__main__.Customer object at 0x7f1544db7190>,07:39,drinks
312,<__main__.Customer object at 0x7f1544f6bb20>,07:39,fruit
313,<__main__.Customer object at 0x7f1544db79d0>,07:39,drinks
314,<__main__.Customer object at 0x7f1544db7700>,07:39,entrance
315,<__main__.Customer object at 0x7f1544db7490>,07:40,drinks
316,<__main__.Customer object at 0x7f1544db70a0>,07:40,fruit
317,<__main__.Customer object at 0x7f1544db64d0>,07:40,fruit
318,<__main__.Customer object at 0x7f1544db7370>,07:40,spices
319,<__main__.Customer object at 0x7f1544db75b0>,07:40,drinks
320,<__main__.Customer object at 0x7f1544db72e0>,07:40,dairy
321,<__main__.Customer object at 0x7f1544db7190>,07:40,drinks
322,<__main__.Customer object at 0x7f1544db79d0>,07:40,drinks
323,<__main__.Customer object at 0x7f1544db7700>,07:40,dairy
324,<__main__.Customer object at 0x7f1544db7520>,07:40,entrance
325,<__main__.Customer object at 0x7f1544db7490>,07:41,spices
326,<__main__.Customer object at 0x7f1544db70a0>,07:41,fruit
327,<__main__.Customer object at 0x7f1544db64d0>,07:41,fruit
328,<__main__.Customer object at 0x7f1544db7370>,07:41,drinks
329,<__main__.Customer object at 0x7f1544db72e0>,07:41,dairy
330,<__main__.Customer object at 0x7f1544db7190>,07:41,drinks
331,<__main__.Customer object at 0x7f1544db79d0>,07:41,drinks
332,<__main__.Customer object at 0x7f1544db7700>,07:41,dairy
333,<__main__.Customer object at 0x7f1544db7520>,07:41,fruit
334,<__main__.Customer object at 0x7f1544db76d0>,07:41,entrance
335,<__main__.Customer object at 0x7f1544db70a0>,07:42,fruit
336,<__main__.Customer object at 0x7f1544db64d0>,07:42,spices
337,<__main__.Customer object at 0x7f1544db7370>,07:42,drinks
338,<__main__.Customer object at 0x7f1544db72e0>,07:42,dairy
339,<__main__.Customer object at 0x7f1544db7190>,07:42,drinks
340,<__main__.Customer object at 0x7f1544db79d0>,07:42,drinks
341,<__main__.Customer object at 0x7f1544db7700>,07:42,dairy
342,<__main__.Customer object at 0x7f1544db7520>,07:42,drinks
343,<__main__.Customer object at 0x7f1544db76d0>,07:42,fruit
344,<__main__.Customer object at 0x7f1544db72b0>,07:42,entrance
345,<__main__.Customer object at 0x7f1544db70a0>,07:43,drinks
346,<__main__.Customer object at 0x7f1544db64d0>,07:43,dairy
347,<__main__.Customer object at 0x7f1544db7370>,07:43,drinks
348,<__main__.Customer object at 0x7f1544db72e0>,07:43,fruit
349,<__main__.Customer object at 0x7f1544db79d0>,07:43,drinks
350,<__main__.Customer object at 0x7f1544db7700>,07:43,dairy
351,<__main__.Customer object at 0x7f1544db7520>,07:43,drinks
352,<__main__.Customer object at 0x7f1544db76d0>,07:43,fruit
353,<__main__.Customer object at 0x7f1544db72b0>,07:43,dairy
354,<__main__.Customer object at 0x7f1544db7a30>,07:43,entrance
355,<__main__.Customer object at 0x7f1544db64d0>,07:44,dairy
356,<__main__.Customer object at 0x7f1544db7370>,07:44,drinks
357,<__main__.Customer object at 0x7f1544db72e0>,07:44,fruit
358,<__main__.Customer object at 0x7f1544db79d0>,07:44,drinks
359,<__main__.Customer object at 0x7f1544db7520>,07:44,drinks
360,<__main__.Customer object at 0x7f1544db76d0>,07:44,fruit
361,<__main__.Customer object at 0x7f1544db72b0>,07:44,fruit
362,<__main__.Customer object at 0x7f1544db7a30>,07:44,drinks
363,<__main__.Customer object at 0x7f1544db6650>,07:44,entrance
364,<__main__.Customer object at 0x7f1544db64d0>,07:45,drinks
365,<__main__.Customer object at 0x7f1544db7370>,07:45,drinks
366,<__main__.Customer object at 0x7f1544db72e0>,07:45,fruit
367,<__main__.Customer object at 0x7f1544db79d0>,07:45,drinks
368,<__main__.Customer object at 0x7f1544db76d0>,07:45,fruit
369,<__main__.Customer object at 0x7f1544db72b0>,07:45,dairy
370,<__main__.Customer object at 0x7f1544db7a30>,07:45,drinks
371,<__main__.Customer object at 0x7f1544db6650>,07:45,drinks
372,<__main__.Customer object at 0x7f1544db6680>,07:45,entrance
373,<__main__.Customer object at 0x7f1544db64d0>,07:46,drinks
374,<__main__.Customer object at 0x7f1544db72e0>,07:46,fruit
375,<__main__.Customer object at 0x7f1544db79d0>,07:46,drinks
376,<__main__.Customer object at 0x7f1544db72b0>,07:46,dairy
377,<__main__.Customer object at 0x7f1544db7a30>,07:46,drinks
378,<__main__.Customer object at 0x7f1544db6680>,07:46,entrance
379,<__main__.Customer object at 0x7f1544db7130>,07:46,entrance
380,<__main__.Customer object at 0x7f1544db64d0>,07:47,drinks
381,<__main__.Customer object at 0x7f1544db72e0>,07:47,drinks
382,<__main__.Customer object at 0x7f1544db72b0>,07:47,dairy
383,<__main__.Customer object at 0x7f1544db7a30>,07:47,drinks
384,<__main__.Customer object at 0x7f1544db6680>,07:47,dairy
385,<__main__.Customer object at 0x7f1544db7130>,07:47,drinks
386,<__main__.Customer object at 0x7f1544db77f0>,07:47,entrance
387,<__main__.Customer object at 0x7f1544db64d0>,07:48,drinks
388,<__main__.Customer object at 0x7f1544db72e0>,07:48,drinks
389,<__main__.Customer object at 0x7f1544db72b0>,07:48,dairy
390,<__main__.Customer object at 0x7f1544db7a30>,07:48,drinks
391,<__main__.Customer object at 0x7f1544db6680>,07:48,dairy
392,<__main__.Customer object at 0x7f1544db7130>,07:48,drinks
393,<__main__.Customer object at 0x7f1544db77f0>,07:48,spices
394,<__main__.Customer object at 0x7f1544db7ac0>,07:48,entrance
395,<__main__.Customer object at 0x7f1544db72e0>,07:49,drinks
396,<__main__.Customer object at 0x7f1544db72b0>,07:49,dairy
397,<__main__.Customer object at 0x7f1544db7a30>,07:49,drinks
398,<__main__.Customer object at 0x7f1544db6680>,07:49,dairy
399,<__main__.Customer object at 0x7f1544db7130>,07:49,drinks
400,<__main__.Customer object at 0x7f1544db7ac0>,07:49,entrance
401,<__main__.Customer object at 0x7f1544db7310>,07:49,entrance
402,<__main__.Customer object at 0x7f1544db72e0>,07:50,drinks
403,<__main__.Customer object at 0x7f1544db72b0>,07:50,dairy
404,<__main__.Customer object at 0x7f1544db7a30>,07:50,fruit
405,<__main__.Customer object at 0x7f1544db6680>,07:50,dairy
406,<__main__.Customer object at 0x7f1544db7130>,07:50,drinks
407,<__main__.Customer object at 0x7f1544db7ac0>,07:50,dairy
408,<__main__.Customer object at 0x7f1544db7310>,07:50,drinks
409,<__main__.Customer object at 0x7f1544db6320>,07:50,entrance
410,<__main__.Customer object at 0x7f1544db72e0>,07:51,drinks
411,<__main__.Customer object at 0x7f1544db72b0>,07:51,dairy
412,<__main__.Customer object at 0x7f1544db7a30>,07:51,fruit
413,<__main__.Customer object at 0x7f1544db6680>,07:51,dairy
414,<__main__.Customer object at 0x7f1544db7130>,07:51,drinks
415,<__main__.Customer object at 0x7f1544db7ac0>,07:51,dairy
416,<__main__.Customer object at 0x7f1544db7310>,07:51,spices
417,<__main__.Customer object at 0x7f1544db6320>,07:51,fruit
418,<__main__.Customer object at 0x7f1544db7a90>,07:51,entrance
419,<__main__.Customer object at 0x7f1544db72b0>,07:52,dairy
420,<__main__.Customer object at 0x7f1544db7a30>,07:52,fruit
421,<__main__.Customer object at 0x7f1544db6680>,07:52,dairy
422,<__main__.Customer object at 0x7f1544db7130>,07:52,drinks
423,<__main__.Customer object at 0x7f1544db7310>,07:52,spices
424,<__main__.Customer object at 0x7f1544db6320>,07:52,fruit
425,<__main__.Customer object at 0x7f1544db7a90>,07:52,spices
426,<__main__.Customer object at 0x7f1544db6b30>,07:52,entrance
427,<__main__.Customer object at 0x7f1544db72b0>,07:53,dairy
428,<__main__.Customer object at 0x7f1544db7a30>,07:53,spices
429,<__main__.Customer object at 0x7f1544db6680>,07:53,drinks
430,<__main__.Customer object at 0x7f1544db7310>,07:53,spices
