,customer_id,timestamp,location
209,<__main__.Customer object at 0x7f1544dc0d60>,07:34,entrance
210,<__main__.Customer object at 0x7f1544dc0130>,07:35,drinks
211,<__main__.Customer object at 0x7f1544dc11b0>,07:35,fruit
212,<__main__.Customer object at 0x7f1544f6bb50>,07:35,spices
213,<__main__.Customer object at 0x7f1546a91d80>,07:35,dairy
214,<__main__.Customer object at 0x7f1546a93010>,07:35,fruit
215,<__main__.Customer object at 0x7f1546a93d60>,07:35,fruit
216,<__main__.Customer object at 0x7f1544dc0f40>,07:35,dairy
217,<__main__.Customer object at 0x7f1544dc0370>,07:35,drinks
218,<__main__.Customer object at 0x7f1544dc0d60>,07:35,fruit
219,<__main__.Customer object at 0x7f1544dc04f0>,07:35,entrance
220,<__main__.Customer object at 0x7f1544dc0130>,07:36,drinks
221,<__main__.Customer object at 0x7f1544dc11b0>,07:36,fruit
222,<__main__.Customer object at 0x7f1544f6bb50>,07:36,dairy
223,<__main__.Customer object at 0x7f1546a91d80>,07:36,dairy
224,<__main__.Customer object at 0x7f1546a93d60>,07:36,fruit
225,<__main__.Customer object at 0x7f1544dc0370>,07:36,drinks
226,<__main__.Customer object at 0x7f1544dc0d60>,07:36,fruit
227,<__main__.Customer object at 0x7f1544dc04f0>,07:36,fruit
228,<__main__.Customer object at 0x7f1544dc0490>,07:36,entrance
229,<__main__.Customer object at 0x7f1544dc0130>,07:37,spices
230,<__main__.Customer object at 0x7f1544f6bb50>,07:37,dairy
231,<__main__.Customer object at 0x7f1546a93d60>,07:37,fruit
232,<__main__.Customer object at 0x7f1544dc0370>,07:37,drinks
233,<__main__.Customer object at 0x7f1544dc0d60>,07:37,fruit
234,<__main__.Customer object at 0x7f1544dc04f0>,07:37,spices
235,<__main__.Customer object at 0x7f1544dc0490>,07:37,spices
236,<__main__.Customer object at 0x7f1544dc05b0>,07:37,entrance
237,<__main__.Customer object at 0x7f1544dc0130>,07:38,fruit
238,<__main__.Customer object at 0x7f1544f6bb50>,07:38,dairy
239,<__main__.Customer object at 0x7f1546a93d60>,07:38,drinks
240,<__main__.Customer object at 0x7f1544dc0370>,07:38,fruit
241,<__main__.Customer object at 0x7f1544dc0d60>,07:38,fruit
242,<__main__.Customer object at 0x7f1544dc0490>,07:38,spices
243,<__main__.Customer object at 0x7f1544dc05b0>,07:38,fruit
244,<__main__.Customer object at 0x7f1544dc3f70>,07:38,entrance
245,<__main__.Customer object at 0x7f1544f6bb50>,07:39,dairy
246,<__main__.Customer object at 0x7f1546a93d60>,07:39,drinks
247,<__main__.Customer object at 0x7f1544dc0370>,07:39,fruit
248,<__main__.Customer object at 0x7f1544dc0490>,07:39,spices
249,<__main__.Customer object at 0x7f1544dc05b0>,07:39,fruit
250,<__main__.Customer object at 0x7f1544dc3f70>,07:39,fruit
251,<__main__.Customer object at 0x7f1544dc3fd0>,07:39,entrance
252,<__main__.Customer object at 0x7f1544f6bb50>,07:40,dairy
253,<__main__.Customer object at 0x7f1546a93d60>,07:40,drinks
254,<__main__.Customer object at 0x7f1544dc0370>,07:40,fruit
255,<__main__.Customer object at 0x7f1544dc0490>,07:40,drinks
256,<__main__.Customer object at 0x7f1544dc05b0>,07:40,drinks
257,<__main__.Customer object at 0x7f1544dc3f70>,07:40,fruit
258,<__main__.Customer object at 0x7f1544dc3fd0>,07:40,dairy
259,<__main__.Customer object at 0x7f1544dc0880>,07:40,entrance
260,<__main__.Customer object at 0x7f1544f6bb50>,07:41,dairy
261,<__main__.Customer object at 0x7f1546a93d60>,07:41,drinks
262,<__main__.Customer object at 0x7f1544dc0370>,07:41,fruit
263,<__main__.Customer object at 0x7f1544dc0490>,07:41,fruit
264,<__main__.Customer object at 0x7f1544dc05b0>,07:41,drinks
265,<__main__.Customer object at 0x7f1544dc3f70>,07:41,fruit
266,<__main__.Customer object at 0x7f1544dc3fd0>,07:41,dairy
267,<__main__.Customer object at 0x7f1544dc0880>,07:41,drinks
268,<__main__.Customer object at 0x7f1544dc10f0>,07:41,entrance
269,<__main__.Customer object at 0x7f1544f6bb50>,07:42,drinks
270,<__main__.Customer object at 0x7f1546a93d60>,07:42,drinks
271,<__main__.Customer object at 0x7f1544dc0370>,07:42,fruit
272,<__main__.Customer object at 0x7f1544dc05b0>,07:42,drinks
273,<__main__.Customer object at 0x7f1544dc3f70>,07:42,fruit
274,<__main__.Customer object at 0x7f1544dc3fd0>,07:42,dairy
275,<__main__.Customer object at 0x7f1544dc0880>,07:42,drinks
276,<__main__.Customer object at 0x7f1544dc10f0>,07:42,fruit
277,<__main__.Customer object at 0x7f1544dc10c0>,07:42,entrance
278,<__main__.Customer object at 0x7f1544f6bb50>,07:43,drinks
279,<__main__.Customer object at 0x7f1546a93d60>,07:43,drinks
280,<__main__.Customer object at 0x7f1544dc0370>,07:43,fruit
281,<__main__.Customer object at 0x7f1544dc05b0>,07:43,drinks
282,<__main__.Customer object at 0x7f1544dc3f70>,07:43,fruit
283,<__main__.Customer object at 0x7f1544dc3fd0>,07:43,spices
284,<__main__.Customer object at 0x7f1544dc0880>,07:43,drinks
285,<__main__.Customer object at 0x7f1544dc10f0>,07:43,fruit
286,<__main__.Customer object at 0x7f1544dc10c0>,07:43,dairy
287,<__main__.Customer object at 0x7f1544dc03d0>,07:43,entrance
288,<__main__.Customer object at 0x7f1546a93d60>,07:44,drinks
289,<__main__.Customer object at 0x7f1544dc0370>,07:44,drinks
290,<__main__.Customer object at 0x7f1544dc05b0>,07:44,drinks
291,<__main__.Customer object at 0x7f1544dc3f70>,07:44,fruit
292,<__main__.Customer object at 0x7f1544dc3fd0>,07:44,drinks
293,<__main__.Customer object at 0x7f1544dc0880>,07:44,drinks
294,<__main__.Customer object at 0x7f1544dc10f0>,07:44,fruit
295,<__main__.Customer object at 0x7f1544dc10c0>,07:44,dairy
296,<__main__.Customer object at 0x7f1544dc03d0>,07:44,dairy
297,<__main__.Customer object at 0x7f1544dc03a0>,07:44,entrance
298,<__main__.Customer object at 0x7f1546a93d60>,07:45,drinks
299,<__main__.Customer object at 0x7f1544dc0370>,07:45,fruit
300,<__main__.Customer object at 0x7f1544dc05b0>,07:45,fruit
301,<__main__.Customer object at 0x7f1544dc3f70>,07:45,fruit
302,<__main__.Customer object at 0x7f1544dc0880>,07:45,drinks
303,<__main__.Customer object at 0x7f1544dc10f0>,07:45,fruit
304,<__main__.Customer object at 0x7f1544dc10c0>,07:45,dairy
305,<__main__.Customer object at 0x7f1544dc03d0>,07:45,dairy
306,<__main__.Customer object at 0x7f1544dc03a0>,07:45,fruit
307,<__main__.Customer object at 0x7f1544dc02b0>,07:45,entrance
308,<__main__.Customer object at 0x7f1546a93d60>,07:46,drinks
309,<__main__.Customer object at 0x7f1544dc0370>,07:46,fruit
310,<__main__.Customer object at 0x7f1544dc05b0>,07:46,drinks
311,<__main__.Customer object at 0x7f1544dc3f70>,07:46,fruit
312,<__main__.Customer object at 0x7f1544dc10f0>,07:46,fruit
313,<__main__.Customer object at 0x7f1544dc03d0>,07:46,dairy
314,<__main__.Customer object at 0x7f1544dc03a0>,07:46,fruit
315,<__main__.Customer object at 0x7f1544dc02b0>,07:46,spices
316,<__main__.Customer object at 0x7f1544db7e20>,07:46,entrance
317,<__main__.Customer object at 0x7f1546a93d60>,07:47,drinks
318,<__main__.Customer object at 0x7f1544dc0370>,07:47,fruit
319,<__main__.Customer object at 0x7f1544dc05b0>,07:47,fruit
320,<__main__.Customer object at 0x7f1544dc3f70>,07:47,fruit
321,<__main__.Customer object at 0x7f1544dc10f0>,07:47,fruit
322,<__main__.Customer object at 0x7f1544dc03d0>,07:47,dairy
323,<__main__.Customer object at 0x7f1544dc03a0>,07:47,fruit
324,<__main__.Customer object at 0x7f1544dc02b0>,07:47,spices
325,<__main__.Customer object at 0x7f1544db7e20>,07:47,spices
326,<__main__.Customer object at 0x7f1544db6710>,07:47,entrance
327,<__main__.Customer object at 0x7f1546a93d60>,07:48,drinks
328,<__main__.Customer object at 0x7f1544dc0370>,07:48,fruit
